"Date","AEX_disc_return","MSCI_disc_return","ECM_disc_return","NSI_disc_return","VASN_disc_return","WHA_disc_return"
2020-03-03,1.48477414832987,-1.18081180811808,-0.467532467532467,6.00214362272241,4.76190476190475,0.954979536152801
2020-03-04,1.36490858202174,2.67899887018633,0.156576200417542,-0.910010111223464,2.27272727272728,0.135135135135132
2020-03-05,-0.9305577967834,-1.96941439761284,-5.73215216258469,-2.3469387755102,-4.84848484848485,-3.23886639676114
2020-03-06,-3.8458754117349,-2.04702838444563,-1.32669983416251,-3.44827586206896,-1.9108280254777,-1.25523012552301
2020-03-09,-7.64742419394303,-7.06572405220634,-7.17086834733894,-4.43722943722945,-5.62770562770563,-8.89830508474576
2020-03-10,-1.21469041698937,2.70846394984326,-2.8364514182257,-1.4722536806342,2.29357798165138,-4.10852713178295
2020-03-11,-0.111409119042699,-3.64424368209009,0.931677018633532,-1.14942528735632,1.12107623318386,0.242522231204536
2020-03-12,-10.7526437541309,-9.51325097666561,-17.4769230769231,-6.74418604651162,-5.98669623059868,-19.1129032258065
2020-03-13,0.173570932654478,5.27187864644107,-6.11483967188665,-0.997506234413962,-6.60377358490565,-3.2901296111665
2020-03-16,-3.71491278733973,-9.13564920525837,-22.7164416203336,-15.1133501259446,-10.3030303030303,-12.9896907216495
2020-03-17,1.79715430573218,3.49614521323314,-7.29701952723536,-12.3145400593472,-12.7252252252252,2.72511848341233
2020-03-18,-4.75180313958421,-5.06352985549609,-6.87361419068735,-6.09137055837564,1.93548387096775,-3.34486735870818
2020-03-19,4.61519425884681,0.302932485784513,5.59523809523808,1.62162162162162,4.68354430379746,-5.72792362768497
2020-03-20,2.18332347723241,-1.69080331724223,8.11724915445322,11.3475177304965,-4.35308343409915,-3.54430379746836
2020-03-23,-1.91212556136858,-3.29371474617244,-7.09071949947862,-1.11464968152866,-1.1378002528445,-2.23097112860892
2020-03-24,8.97054658736901,8.39235496302467,11.4478114478114,11.4331723027375,4.7314578005115,4.6979865771812
2020-03-25,2.96060468239013,2.7145842842386,-3.52467270896274,1.15606936416185,-5.86080586080586,-3.07692307692308
2020-03-26,1.59655027345394,4.61678789437987,-1.46137787056368,3.28571428571428,2.46433203631648,-4.1005291005291
2020-03-27,-3.73920785109423,-2.39431266906619,-3.1779661016949,-0.414937759336096,-4.55696202531646,-5.24137931034483
2020-03-30,2.37670186909858,1.9331195602382,-6.67396061269148,-1.38888888888889,-3.9787798408488,-4.65793304221252
2020-03-31,1.56729274339258,-0.604440050332554,-1.8757327080891,1.54929577464788,5.66298342541437,1.83206106870229
2020-04-01,-2.51116994870097,-3.69616819260767,-5.13739545997609,-2.91262135922329,-3.79084967320261,1.64917541229386
2020-04-02,1.48100997241671,1.2394366197183,-1.38539042821159,3.57142857142857,-0.407608695652177,-1.76991150442478
2020-04-03,-1.42594296228151,-1.37497681320719,-6.25798212005109,-2.06896551724138,-4.91132332878582,-9.90990990990991
2020-04-06,3.89428583548976,5.49429881274245,3.26975476839237,1.54929577464788,6.02582496413199,14.6666666666667
2020-04-07,2.0476909885264,0.973881262257075,13.7203166226913,4.85436893203884,8.25439783491205,17.7325581395349
2020-04-08,0.172051615484637,2.02829459930698,9.51276102088167,0.264550264550268,4.125,-3.7037037037037
2020-04-09,1.46392123185078,1.57696634074587,6.35593220338983,7.51978891820581,1.80072028811525,0.256410256410262
2020-04-14,-0.0590504684670521,2.43159790719615,-9.76095617529879,-5.76687116564417,-4.36320754716982,-9.07928388746803
2020-04-15,-3.2713593571513,-2.15616495708604,-7.39514348785872,-0.911458333333337,-6.04192355117139,-5.76652601969058
2020-04-16,1.00787978742899,0.141206675224652,-0.119189511323001,-1.4454664914586,-1.18110236220472,3.43283582089552
2020-04-17,1.96339300112885,2.60863991795923,4.77326968973745,-2.66666666666667,1.99203187250995,3.8961038961039
2020-04-20,1.3720295757384,-1.05357403127408,-2.0501138952164,1.91780821917809,-1.95312499999999,-2.36111111111111
2020-04-21,-3.31539121616351,-3.00919593442898,-0.116279069767439,-2.95698924731183,-2.12483399734396,-1.99146514935989
2020-04-22,2.79570760045183,1.78342843505239,-1.62980209545984,-0.277008310249311,1.22116689280868,0.725689404934698
2020-04-23,0.610258624072841,0.315477586170149,1.77514792899409,1.25000000000001,0.938337801608583,6.19596541786743
2020-04-24,-1.51931815965518,0.427105246382353,-4.76744186046512,-0.548696844993149,-2.92164674634795,-1.62822252374491
2020-04-27,1.43581415613737,1.76039947526554,4.15140415140415,-0.689655172413793,1.23119015047881,-0.275862068965511
2020-04-28,1.51896757062808,0.13307273256539,1.64126611957797,-2.77777777777778,3.24324324324323,-0.414937759336103
2020-04-29,1.34430832548032,2.28830100917813,13.840830449827,2.00000000000001,8.6387434554974,13.1944444444444
2020-04-30,-2.66433884924853,-0.696305318717013,-2.63424518743668,2.80112044817927,0.963855421686748,-1.84049079754602
2020-05-04,-3.23832176557747,-0.685389501838856,-6.24349635796045,-4.49591280653952,-3.69928400954654,-3.25
2020-05-05,2.72410388668372,1.00151489648208,4.99445061043286,-0.855920114122674,2.23048327137546,1.29198966408268
2020-05-06,-0.839495518113876,-0.420798266811107,-1.58562367864694,-2.15827338129496,-1.21212121212121,-4.33673469387755
2020-05-07,2.11848481851449,0.790761892807838,2.14822771213748,0.735294117647059,4.29447852760736,-2.93333333333333
2020-05-08,0.834850656645888,1.75176421751764,4.20609884332282,0.583941605839424,2.35294117647058,3.7087912087912
2020-05-11,-0.0461033098334535,0.00203981723237412,-3.43087790110999,-3.0478955007257,-1.37931034482758,-3.84105960264901
2020-05-12,0.0211404301116625,-1.22590515043345,-1.77638453500522,-2.8443113772455,-0.116550116550114,-1.65289256198347
2020-05-13,-1.58519714088079,-1.54468858417314,-5.95744680851064,-0.616332819722659,-4.5507584597433,-7.98319327731092
2020-05-14,-2.56935902692362,-0.0461448108062695,-2.94117647058823,-1.3953488372093,-3.42298288508557,-1.97869101978691
2020-05-15,0.256497605354393,0.379821211230957,3.14685314685314,0,-2.27848101265824,-2.17391304347827
2020-05-18,3.91357358437768,2.80965820006272,12.8813559322034,3.93081761006288,9.06735751295337,14.2857142857143
2020-05-19,0.107715093577499,-0.16470444702007,-1.40140140140141,2.11800302571862,-0.356294536817095,2.63888888888888
2020-05-20,2.03862042463251,1.39109536029981,-0.406091370558367,-4.74074074074074,0.357568533969003,0.135317997293649
2020-05-21,-1.55349678002486,-0.775396235511543,-1.8348623853211,0.933125972006234,0.950118764845607,0.675675675675673
2020-05-22,0.30030030030031,-0.406923777710293,-1.24610591900313,0,0.705882352941182,-0.268456375838932
2020-05-25,1.60951981387544,0.502093751270486,6.94006309148265,1.38674884437595,5.95794392523364,5.65275908479139
2020-05-26,-0.285274576780169,1.57157015432535,0.786627335299902,0.911854103343478,-1.65380374862183,-0.891719745222922
2020-05-27,-0.440429136081295,0.955832569994825,5.5609756097561,1.05421686746986,0.33632286995515,0.51413881748072
2020-05-28,1.82622504537204,0.447749418122999,4.71349353049907,1.34128166915053,0.33519553072627,4.85933503836316
2020-05-29,-1.12324087482826,0.0432007854688321,-4.50132391879964,0.441176470588231,0,-7.1951219512195
2020-06-01,1.30874814578364,0.924490156437066,6.65434380776339,2.19619326500732,2.22717149220489,9.06701708278581
2020-06-02,1.21955740074879,1.14356840017115,9.96533795493935,1.43266475644699,3.26797385620916,3.61445783132529
2020-06-03,2.77960887716984,1.68057531823251,8.43183609141056,0.706214689265537,6.80379746835442,11.8604651162791
2020-06-04,-0.386602529841432,-0.151285930408463,-0.58139534883721,0.420757363253853,2.46913580246914,-1.45530145530144
2020-06-05,2.44486970829681,2.08333333333333,4.97076023391813,1.95530726256984,3.37349397590361,4.53586497890295
2020-06-08,-1.15223463687149,0.884972170686453,-2.78551532033425,0.82191780821917,2.33100233100233,14.8335015136226
2020-06-09,-0.785941363475811,-0.467109255751506,-2.65042979942694,-0.543478260869554,-3.41685649202733,-9.49033391915641
2020-06-10,-0.439697374276818,-0.27160356964692,-2.42825607064018,0.273224043715851,-1.65094339622641,-4.66019417475728
2020-06-11,-3.40080102989558,-4.60760337927968,-8.8235294117647,-1.63487738419619,-5.61151079136691,-16.9042769857434
2020-06-12,0.906970717802535,0.326283283808204,0.909842845326712,1.38504155124654,1.6260162601626,1.47058823529411
2020-06-15,-0.594320933303986,0.027101844861294,1.22950819672131,-0.409836065573767,-0.600000000000005,1.44927536231885
2020-06-16,3.3381310894597,2.22368446517389,2.67206477732794,-0.548696844993149,1.86116700201208,4.16666666666666
2020-06-17,1.15533651184801,0.00946611132146053,0.39432176656152,-0.551724137931042,0,0.114285714285712
2020-06-18,-0.683166219460529,-0.0832938949361201,-1.72820109976434,0.277392510402223,-2.61728395061729,-1.48401826484017
2020-06-19,0.927818559926064,-0.189462117049696,-2.79776179056754,-0.829875518672191,-3.65111561866125,-1.27462340672076
2020-06-22,-0.486060968951973,0.337882728118313,-3.70065789473684,-1.81311018131101,-3.57894736842105,0.469483568075128
2020-06-23,1.61395933247208,0.896725250193914,-0.341588385994884,-0.994318181818186,2.07423580786026,-0.467289719626179
2020-06-24,-2.93631028056915,-2.24063900399378,-2.5706940874036,-0.143472022955536,-0.534759358288759,-4.4600938967136
2020-06-25,0.552634884179916,0.454562890789828,-0.703605980650836,-0.718390804597701,4.08602150537633,-0.12285012285012
2020-06-26,-0.105280062811142,-1.51599045346063,-0.974313551815761,-0.57887120115773,0.826446280991736,-3.32103321033211
2020-06-29,0.0607338072951874,0.721195789147172,0.626118067978536,-1.7467248908297,-2.04918032786885,5.85241730279898
2020-06-30,-0.0767637817766263,1.0355513637326,-3.99999999999999,2.07407407407408,-0.627615062761511,-1.68269230769231
2020-07-01,0.52525324710127,0.451505972452421,3.14814814814815,1.59651669085631,1.57894736842106,0.244498777506107
2020-07-02,1.43601045017507,0.921711424670007,0.538599640933561,-0.857142857142849,-0.725388601036272,0
2020-07-03,-0.37144108628997,0.0676513699402439,-3.21428571428571,-1.00864553314121,1.04384133611691,-0.853658536585348
2020-07-06,1.73926806535005,1.81971830985917,4.70479704797048,1.31004366812226,1.65289256198347,3.0750307503075
2020-07-07,-0.518564613150799,-0.909275346280836,-2.64317180616739,-1.14942528735632,-2.03252032520324,-2.14797136038188
2020-07-08,-0.580344731720884,0.578863120276963,-0.180995475113134,-0.581395348837197,-0.726141078838177,-2.07317073170732
2020-07-09,-0.838896850641399,-0.347909765531024,-2.81051677243879,-2.63157894736844,0.522466039707408,-0.498132004981309
2020-07-10,0.553420987697837,0.609110661293612,1.30597014925372,1.5015015015015,2.70270270270272,1.3767209011264
2020-07-13,1.4600715137068,-0.201192387913696,1.38121546961326,-0.295857988165664,-0.910931174089085,0.987654320987655
2020-07-14,-1.09527511445107,0.516016867648161,0.181653042688461,1.18694362017804,-0.919305413687435,-0.977995110024451
2020-07-15,0.882080662346501,1.16289767604466,-1.2692656391659,-2.93255131964809,-0.618556701030915,-2.59259259259259
2020-07-16,-0.62677470738969,-0.61659906509758,-1.19375573921029,-0.453172205438062,0.726141078838177,-1.52091254752852
2020-07-17,-0.0243927936718298,0.301976573938502,-2.13754646840149,-4.24886191198787,2.05973223480947,-0.257400257400252
2020-07-20,0.930637852910427,0.837514825289669,0,2.21870047543581,3.68314833501514,-1.41935483870968
2020-07-21,0.371240114652757,0.573610306890554,2.18423551756886,-0.310077519379849,4.37956204379561,6.8062827225131
2020-07-22,-1.44334153348587,0.140335726237399,-0.185873605947951,-0.311041990668745,-2.09790209790209,-0.980392156862746
2020-07-23,0.658055507069293,-0.740221707181229,-3.53817504655494,-2.96411856474258,0.952380952380949,-4.7029702970297
2020-07-24,-2.20576759671908,-0.827194236791147,-0.868725868725867,-0.160771704180067,-0.707547169811314,-0.129870129870127
2020-07-27,0.0744746874722864,0.914400438036136,-4.77117818889971,-3.86473429951691,1.18764845605701,-3.90117035110534
2020-07-28,0.347289898470868,-0.3400191712937,3.2719836400818,0,0.234741784037562,1.89445196211097
2020-07-29,-0.391997598573275,0.805763751519891,0.89108910891089,0.502512562814066,-1.63934426229509,1.46082337317396
2020-07-30,-2.64310152275265,-0.644499252884952,-6.08439646712462,0.499999999999995,0,-2.87958115183246
2020-07-31,-0.711944646758937,0,3.1347962382445,0.497512437810952,1.9047619047619,-1.3477088948787
2020-08-03,2.28135487538742,0.713910380691814,-2.83687943262411,1.65016501650165,2.33644859813084,-4.78142076502733
2020-08-04,0.0376526276155194,0.615296043754378,1.77267987486966,-0.487012987012994,0.456621004566217,3.29985652797705
2020-08-05,0.915869089866276,0.86902101028163,2.45901639344263,2.12071778140294,6.59090909090909,3.19444444444444
2020-08-06,-0.81520291270756,0.187906613958261,-1.99999999999999,-0.958466453674124,-1.06609808102345,-4.84522207267832
2020-08-07,0.198760878129143,-0.341490171098953,-0.408163265306132,-1.61290322580645,-0.215517241379313,-0.282885431400289
2020-08-10,-0.444984541701665,0.149137135146657,1.12704918032786,0.327868852459021,2.15982721382289,3.26241134751774
2020-08-11,1.52222302003301,0.00177279818465305,3.44478216818644,1.47058823529412,3.59408033826639,4.8076923076923
2020-08-12,1.67975104321381,1.23207289616904,-2.0568070519099,-2.25442834138486,1.22448979591837,-0.524246395806029
2020-08-13,-0.888602928390064,-0.0385261978144987,-0.899999999999999,0,0.806451612903223,-2.37154150197628
2020-08-14,-1.59838582331784,-0.248764934655421,-1.10998990918264,0.164744645799002,0,-0.944669365722001
2020-08-17,0.374438342486275,0.43554618897085,-5.40816326530613,-0.328947368421046,-0.799999999999997,-2.72479564032698
2020-08-18,-0.621735886595374,0.253549695740373,-4.20711974110031,-2.47524752475248,-0.403225806451619,-1.54061624649859
2020-08-19,0.141212641212635,-0.240699073831824,-3.04054054054056,0.338409475465306,-4.8582995951417,-2.56045519203415
2020-08-20,-1.39050033022151,-0.407378267331068,2.32288037166087,1.01180438448567,2.3404255319149,1.75182481751825
2020-08-21,-0.193686192165674,0.237000105333384,0.227014755959132,0.166944908180303,1.03950103950104,-0.286944045911041
2020-08-24,1.74474490813791,1.09813125032839,-0.792751981879958,0.499999999999995,1.44032921810699,2.3021582733813
2020-08-25,-0.210342430346363,0.285842976924672,-0.11415525114155,-0.829187396351575,-1.41987829614604,-1.68776371308017
2020-08-26,1.146817670281,0.887906165247281,0.57142857142858,1.00334448160535,1.23456790123457,1.85979971387697
2020-08-27,-0.674637514790818,-0.14040374638288,1.36363636363635,-1.32450331125827,0.813008130081298,0.280898876404488
2020-08-28,-0.997492932202488,0.55383138149209,5.15695067264575,1.51006711409396,-0.403225806451619,1.12044817927171
2020-08-31,-1.36494252873562,-0.269422276788766,1.38592750533048,-0.826446280991736,-0.607287449392707,-2.77008310249308
2020-09-01,0.54989075018208,0.625790787538893,-5.36277602523659,0,0.203665987780044,0.56980056980057
2020-09-02,1.63883959291586,0.941344389315565,-0.666666666666672,0.166666666666669,-0.406504065040656,-1.27478753541076
2020-09-03,-2.07921321289218,-2.51489748510251,3.35570469798659,0,2.04081632653061,2.72596843615496
2020-09-04,-1.69759825327512,-1.04986876640421,-0.865800865800866,-1.83028286189684,-1.59999999999999,-0.837988826815649
2020-09-07,1.27158642900772,0.253036437246972,-1.09170305676856,0.169491525423731,0,0.98591549295775
2020-09-08,-1.16058047300509,-2.03310762589428,-0.44150110375277,-0.169204737732659,-1.21951219512195,1.53417015341702
2020-09-09,2.08213909280867,1.44276043424957,7.31707317073171,-0.677966101694913,1.44032921810699,-0.274725274725281
2020-09-10,-0.280771669232851,-0.956334401765527,0,0,-2.83975659229209,-2.34159779614325
2020-09-11,0.274296094459581,0.0866535802076165,-2.99586776859503,-0.170648464163825,0.208768267223385,0
2020-09-14,0.077897139544585,1.18736306452751,1.06496272630458,0,-0.208333333333336,2.67983074753174
2020-09-15,0.635363116356526,0.516868058950904,6.84931506849315,2.22222222222222,2.08768267223382,3.43406593406593
2020-09-16,0.446083280870565,-0.112917795844621,6.31163708086784,1.33779264214048,2.04498977505112,6.50730411686586
2020-09-17,-1.06548716938559,-0.840014608949728,-7.32838589981446,-0.165016501650167,0,-2.36907730673316
2020-09-18,-0.295033304373008,-0.55072260418128,-4.00400400400401,-1.98347107438017,-6.4128256513026,-9.45083014048532
2020-09-21,-2.6940183353,-1.62780854290854,-3.54535974973931,-1.5177065767285,-4.92505353319059,-1.41043723554301
2020-09-22,0.889908770358759,0.433855035049046,0.216216216216212,0.684931506849313,1.12612612612613,3.862660944206
2020-09-23,0.90609859832094,-1.47087699255636,-2.80474649406688,-5.27210884353741,-0.890868596881957,-3.4435261707989
2020-09-24,-0.837487171968908,-0.434806239469532,-5.88235294117646,3.0520646319569,-1.79775280898876,-0.427960057061332
2020-09-25,-0.0369610615216953,1.02625689175173,-1.29716981132077,1.21951219512196,1.1441647597254,0.573065902578784
2020-09-28,1.98924035421789,1.61560490625167,9.08004778972523,0.516351118760752,3.84615384615384,4.55840455840456
2020-09-29,-0.498486413979372,-0.262327625934968,-4.05257393209201,-1.71232876712329,-2.39651416122005,0.681198910081741
2020-09-30,-0.222254609050483,0.435400746401267,7.07762557077627,4.52961672473868,1.7857142857143,5.54803788903924
2020-10-01,0.518532043089267,0.504290896222246,0.639658848614059,-0.833333333333333,1.97368421052631,1.53846153846154
2020-10-02,0.468630798852044,-0.684859154929575,5.1906779661017,0.504201680672264,1.93548387096774,3.53535353535353
2020-10-05,0.867804454729526,1.63443300065591,3.82678751258812,-0.668896321070232,-0.632911392405057,2.92682926829269
2020-10-06,-0.455262403211924,-0.638375804510506,1.26091173617846,1.01010101010101,-0.424628450106163,0
2020-10-07,-0.140444380424209,1.04797514350414,-2.68199233716474,-0.333333333333338,-1.70575692963752,-2.48815165876776
2020-10-08,0.962856112513529,0.759155027447711,2.95275590551182,0,2.16919739696312,2.5516403402187
2020-10-09,1.29120977247561,0.79136566610921,-1.05162523900575,-0.836120401337793,-2.54777070063695,-0.710900473933634
2020-10-12,0.906253856868309,1.24187478617858,-1.35265700483091,-0.168634064080935,0,-2.50596658711218
2020-10-13,0.0279568765179853,-0.493359916196391,-4.0156709108717,0.337837837837831,0.43572984749456,-2.93757649938801
2020-10-14,-0.0855940049260239,-0.385438244982527,-2.34693877551021,-0.673400673400671,0.433839479392615,-0.504413619167718
2020-10-15,-2.01230812266163,-0.796018204442013,0,0,-0.647948164146862,1.26742712294044
2020-10-16,1.37563116669936,0.190721649484538,-0.417972831765945,-4.06779661016949,-1.08695652173913,-3.37922403003755
2020-10-19,-0.510401633285222,-0.76829414690196,1.15424973767053,1.41342756183745,2.85714285714285,3.49740932642488
2020-10-20,-0.226436456269455,0.255776575704685,1.45228215767634,-0.174216027874567,-1.92307692307692,1.3767209011264
2020-10-21,-1.17021276595745,-0.131009636103496,-2.96523517382412,0.523560209424091,0.871459694989104,-2.46913580246913
2020-10-22,-0.57409400789378,0.0983861223785167,-3.26659641728135,2.95138888888888,-2.37580993520517,-1.0126582278481
2020-10-23,0.0252616383976879,0.343150779417852,5.22875816993465,-2.19224283305227,1.76991150442477,19.4373401534527
2020-10-26,-1.5135115633005,-1.51913526146654,-0.931677018633539,-2.93103448275863,0,-7.28051391862955
2020-10-27,-0.0549500870043169,-0.268728078594252,-5.01567398119123,-1.24333925399644,-0.652173913043472,-3.5796766743649
2020-10-28,-2.11857417758635,-2.89398631742865,-2.20022002200219,-2.33812949640289,-0.437636761487971,-3.95209580838323
2020-10-29,0.0636596828249767,0.436043892682744,-2.24971878515187,-1.2891344383057,-4.61538461538462,-1.49625935162094
2020-10-30,-0.102913384353415,-1.14996142875082,2.07134637514384,1.49253731343283,4.60829493087558,1.0126582278481
2020-11-02,1.87869933318348,1.24137931034483,1.91657271702367,0.551470588235302,0,1.50375939849623
2020-11-03,1.94333621371184,1.83744442850997,2.54424778761062,1.09689213893966,0.66079295154186,0.246913580246908
2020-11-04,1.94416390131294,1.90638807231247,0.5393743257821,2.16998191681737,-0.656455142231957,1.23152709359608
2020-11-05,1.12160775572304,2.15228356249569,0.751072961373394,0.17699115044248,1.98237885462555,-0.729927007299276
2020-11-06,0.227431770468851,0.233352497548107,-3.08839190628329,-0.88339222614841,-0.863930885529155,-0.857843137254905
2020-11-09,3.67079769593297,1.30406910047912,22.8571428571429,7.48663101604277,5.6644880174292,12.7317676143387
2020-11-10,-0.346842220463682,0.0416326666555646,21.6457960644007,2.81923714759536,3.50515463917526,9.42982456140352
2020-11-11,1.24013719228885,0.724106934780441,-2.35294117647059,2.90322580645161,0,-1.30260521042085
2020-11-12,0.140184576358859,-0.623047811069425,-4.51807228915662,2.82131661442006,0,0
2020-11-13,-0.529955837013574,0.764983702521105,1.89274447949527,-3.65853658536584,-0.597609561752997,1.92893401015228
2020-11-16,0.804195218389256,1.26914444151044,11.1455108359133,1.74050632911391,1.00200400801603,7.07171314741037
2020-11-17,-0.121328967706534,-0.122227473476638,0.905292479108641,2.79937791601866,0,-0.186046511627903
2020-11-18,-0.0099843578393948,-0.448715856802532,2.48447204968944,1.05900151285931,-0.793650793650791,1.39794967381175
2020-11-19,-0.81047796565038,0.026224779138183,-4.84848484848484,-4.04191616766467,-0.400000000000006,-0.735294117647059
2020-11-20,0.941259374842706,-0.122896422894784,-2.26468506723284,-0.156006240249601,-0.80321285140562,-0.925925925925939
2020-11-23,-0.04155446959875,0.356017850111575,2.75162925416364,1.71874999999999,-1.21457489878543,4.76635514018693
2020-11-24,1.0126876964265,1.4353675881574,3.73502466525723,2.61136712749616,0.204918032786888,10.3479036574487
2020-11-25,-0.176143285154586,0.00322336293454668,3.32880434782609,1.04790419161677,-1.02249488752556,-2.58690379951494
2020-11-26,0.164910371213246,0.133765250044326,-1.18343195266273,0.44444444444444,-2.4793388429752,-1.2448132780083
2020-11-27,0.704654340703662,0.392712289963294,-3.32667997338656,-0.589970501474914,-1.48305084745763,-2.43697478991597
2020-11-30,-0.923700688279624,-0.880146210080802,-5.712319339298,0.148367952522247,-1.50537634408603,-5.51248923341946
2020-12-01,0.889409590442557,1.07396444918886,4.16058394160584,-0.592592592592601,0.87336244541486,4.28441203281676
2020-12-02,-0.0768714937603104,0.214430878046444,1.19131044148563,-1.63934426229507,0.649350649350643,1.13636363636364
2020-12-03,-0.0752938095394042,0.359281437125749,1.93905817174516,1.21212121212121,1.29032258064516,1.21002592912706
2020-12-04,0.850150701087659,0.730310262529838,3.26086956521738,0.449101796407181,1.9108280254777,2.90350128095645
2020-12-07,0.0860850780450707,-0.0995119177368139,-1.38157894736842,-0.149031296572272,-1.875,-1.41078838174274
2020-12-08,0.0632911392405041,0.21345223413337,-3.53569046030687,0,-0.849256900212311,-1.26262626262627
2020-12-09,0.507630678408666,-0.460705889777687,0.345781466113409,-1.19402985074626,-1.07066381156317,0.255754475703319
2020-12-10,-0.261408377977152,0.0253609979552645,0.137835975189522,-0.151057401812702,-0.649350649350658,-1.53061224489796
2020-12-11,-0.588901472253678,-0.19332857935186,-2.75292498279421,0.302571860816948,1.30718954248366,-2.50431778929189
