"Date","AEX_disc_return","Portfolio_disc_return","MSCI_disc_return","Date.y","new_cases_per_million","reproduction_rate","dMonday","dPeriod","AEX_cont_return","Portfolio_cont_return","MSCI_cont_return"
2020-05-19,0.107715093577499,0.749798994097249,-0.16470444702007,2020-05-18,8.502,0.68,0,0,0.107657122495912,0.747001974090175,-0.164840233912927
2020-05-20,2.03862042463251,-1.16348639500911,1.39109536029981,2020-05-19,6.289,0.73,0,0,2.01811872473631,-1.17030786080561,1.38150843532884
2020-05-21,-1.55349678002486,0.181014506801604,-0.775396235511543,2020-05-20,11.53,0.79,0,0,-1.565689986818,0.180850872980794,-0.778418063015086
2020-05-22,0.30030030030031,-0.202169985475219,-0.406923777710293,2020-05-21,14.732,0.82,0,0,0.299850299625663,-0.202374624849802,-0.407753965434158
2020-05-25,1.60951981387544,4.98437873647091,0.502093751270486,2020-05-24,10.016,0.86,1,0,1.59670437222842,4.86413791631196,0.500837464000289
2020-05-26,-0.285274576780169,-0.211760513800344,1.57157015432535,2020-05-25,12.228,0.89,0,0,-0.285682260230383,-0.211985043409067,1.55934886833057
2020-05-27,-0.440429136081295,1.86641354116546,0.955832569994825,2020-05-26,7.745,0.88,0,0,-0.441401882423808,1.84920977623191,0.951293392189576
2020-05-28,1.82622504537204,2.81232644218476,0.447749418122999,2020-05-27,11.064,0.87,0,0,1.80974983639927,2.77350668698443,0.446750002556967
2020-05-29,-1.12324087482826,-2.81381734985773,0.0432007854688321,2020-05-28,10.598,0.84,0,0,-1.12959686535146,-2.85416384316284,0.0431914566161582
2020-06-01,1.30874814578364,5.03618141194035,0.924490156437066,2020-05-31,10.773,0.83,1,0,1.3002580331361,4.91346896893212,0.920242903081684
2020-06-02,1.21955740074879,4.5701085997302,1.14356840017115,2020-06-01,6.056,0.82,0,0,1.21218071420524,4.46875561580644,1.13707908306711
2020-06-03,2.77960887716984,6.9505783413274,1.68057531823251,2020-06-02,5.998,0.85,0,0,2.74167901316026,6.71966571117462,1.66660990029116
2020-06-04,-0.386602529841432,0.213299090396084,-0.151285930408463,2020-06-03,5.066,0.89,0,0,-0.387351769097183,0.21307193084842,-0.151400483121496
2020-06-05,2.44486970829681,3.70885661282363,2.08333333333333,2020-06-04,12.17,1,0,0,2.4154611389254,3.64173317029426,2.06192872027356
2020-06-08,-1.15223463687149,3.80022658312746,0.884972170686453,2020-06-07,13.917,1.11,1,0,-1.15892429686365,3.72979676230819,0.881079242666533
2020-06-09,-0.785941363475811,-4.02527461787006,-0.467109255751506,2020-06-08,9.608,1.08,0,0,-0.78904616123607,-4.10853064532794,-0.468203620284107
2020-06-10,-0.439697374276818,-2.116542399477,-0.27160356964692,2020-06-09,9.55,1.06,0,0,-0.440666886170885,-2.13926231445691,-0.271973081365141
2020-06-11,-3.40080102989558,-8.2435486432678,-4.60760337927968,2020-06-10,10.773,1.03,0,0,-3.45997370389436,-8.60323870105689,-4.71713107025132
2020-06-12,0.906970717802535,1.34787222300749,0.326283283808204,2020-06-11,9.55,0.98,0,0,0.902882439452609,1.33886923432826,0.325752134954764
2020-06-15,-0.594320933303986,0.417236873366599,0.027101844861294,2020-06-14,8.327,0.9,1,0,-0.596094048985064,0.416368853951178,0.0270981729747424
2020-06-16,3.3381310894597,2.03780040025338,2.22368446517389,2020-06-15,9.608,0.89,0,0,3.28362516431537,2.01731508032132,2.19932111670803
2020-06-17,1.15533651184801,-0.0107791642709527,0.00946611132146053,2020-06-16,8.152,0.84,0,0,1.14871346309033,-0.0107797452646207,0.00946566331342023
2020-06-18,-0.683166219460529,-1.38802770120489,-0.0832938949361201,2020-06-17,6.813,0.77,0,0,-0.685510482788298,-1.39775088419939,-0.0833286035755789
2020-06-19,0.927818559926064,-2.13834408365544,-0.189462117049696,2020-06-18,6.697,0.7,0,0,0.923540763294894,-2.16153789914648,-0.189641823538369
2020-06-22,-0.486060968951973,-2.15580796909844,0.337882728118313,2020-06-21,5.299,0.64,1,0,-0.487246087103728,-2.17938497492122,0.337313186988675
2020-06-23,1.61395933247208,0.0677598801052519,0.896725250193914,2020-06-22,3.785,0.66,0,0,1.60107347231074,0.067736933463656,0.89272854453183
2020-06-24,-2.93631028056915,-1.92725484134038,-2.24063900399378,2020-06-23,3.727,0.69,0,0,-2.98028279032467,-1.94606851467325,-2.26612270427338
2020-06-25,0.552634884179916,0.635293649319419,0.454562890789828,2020-06-24,4.775,0.72,0,0,0.551113460309402,0.633284165473451,0.453532873884956
2020-06-26,-0.105280062811142,-1.01194292057847,-1.51599045346063,2020-06-25,6.405,0.75,0,0,-0.105335521197102,-1.01709786919547,-1.5275990617594
2020-06-29,0.0607338072951874,0.670657538019743,0.721195789147172,2020-06-28,4.251,0.73,1,0,0.06071537178246,0.668418635026403,0.718607608764278
2020-06-30,-0.0767637817766263,-1.05905832409493,1.0355513637326,2020-06-29,4.542,0.75,0,0,-0.0767932602544147,-1.0647062587722,1.03022626182419
2020-07-01,0.52525324710127,1.6420277462329,0.451505972452421,2020-06-30,2.912,0.75,0,0,0.523878603704958,1.62869225426413,0.450489741982641
2020-07-02,1.43601045017507,-0.26098295431139,0.921711424670007,2020-07-01,3.61,0.75,0,0,1.4257974769044,-0.261324108522433,0.917489587195161
2020-07-03,-0.37144108628997,-1.00818711197384,0.0676513699402439,2020-07-02,4.542,0.77,0,0,-0.372132641704645,-1.01330373739238,0.0676284967164245
2020-07-06,1.73926806535005,2.68569100709593,1.81971830985917,2020-07-05,4.251,0.75,1,0,1.72431592126728,2.65025931682433,1.80335959320769
2020-07-07,-0.518564613150799,-1.99327219477721,-0.909275346280836,2020-07-06,2.096,0.74,0,0,-0.519913825821739,-2.01340586001946,-0.913434485774711
2020-07-08,-0.580344731720884,-0.890425658623956,0.578863120276963,2020-07-07,2.155,0.76,0,0,-0.58203527558693,-0.894413638874605,0.577194145339798
2020-07-09,-0.838896850641399,-1.35444042127028,-0.347909765531024,2020-07-08,3.028,0.8,0,0,-0.842435393987524,-1.363696640552,-0.348516378942664
2020-07-10,0.553420987697837,1.72172381364609,0.609110661293612,2020-07-09,3.144,0.85,0,0,0.551895240365224,1.70707010762464,0.60726308104803
2020-07-13,1.4600715137068,0.290520157086542,-0.201192387913696,2020-07-12,5.881,1.17,1,0,1.4495150996516,0.290098962850426,-0.201395051673464
2020-07-14,-1.09527511445107,-0.132175965211347,0.516016867648161,2020-07-13,4.134,1.2,0,0,-1.10131741269852,-0.132263394689239,0.514690063009467
2020-07-15,0.882080662346501,-1.85324156310938,1.16289767604466,2020-07-14,3.144,1.24,0,0,0.878213057826579,-1.87062924346432,1.1561879887855
2020-07-16,-0.62677470738969,-0.610424853334674,-0.61659906509758,2020-07-15,6.347,1.33,0,0,-0.628747186377755,-0.612295562577173,-0.61850788769963
2020-07-17,-0.0243927936718298,-1.14601910074504,0.301976573938502,2020-07-16,5.881,1.38,0,0,-0.024395769197636,-1.15263650604135,0.301521540515214
2020-07-20,0.930637852910427,1.12062349293532,0.837514825289669,2020-07-19,8.502,1.55,1,0,0.926334099808649,1.11439102630383,0.83402712965814
2020-07-21,0.371240114652757,3.26500069112443,0.573610306890554,2020-07-20,10.889,1.61,0,0,0.370552719272105,3.21283204442486,0.571971427171722
2020-07-22,-1.44334153348587,-0.893802462845384,0.140335726237399,2020-07-21,9.608,1.57,0,0,-1.45385903235398,-0.89782083920962,0.140237347686516
2020-07-23,0.658055507069293,-2.56322073898657,-0.740221707181229,2020-07-22,9.783,1.48,0,0,0.655899773929752,-2.59664361338135,-0.742974943174681
2020-07-24,-2.20576759671908,-0.466728718146844,-0.827194236791147,2020-07-23,9.608,1.43,0,0,-2.23045840679036,-0.467821297541972,-0.830634473077938
2020-07-27,0.0744746874722864,-2.83735859586624,0.914400438036136,2020-07-26,17.12,1.48,1,0,0.074446968838301,-2.87838960963012,0.910245108920591
2020-07-28,0.347289898470868,1.35029434655758,-0.3400191712937,2020-07-27,8.502,1.45,0,0,0.346688239700647,1.34125911637919,-0.340598550183615
2020-07-29,-0.391997598573275,0.303770195650958,0.805763751519891,2020-07-28,12.985,1.5,0,0,-0.392767922920665,0.303309746228533,0.802534808906074
2020-07-30,-2.64310152275265,-2.11599440473927,-0.644499252884952,2020-07-29,14.441,1.54,0,0,-2.67865940482928,-2.13870247194908,-0.646585116399732
2020-07-31,-0.711944646758937,1.04734042148466,0,2020-07-30,20.614,1.61,0,0,-0.714491065920305,1.04189380840498,0
2020-08-03,2.28135487538742,-0.907921645754737,0.713910380691814,2020-08-02,22.535,1.62,1,0,2.25572110756225,-0.912068372766346,0.711374104538461
2020-08-04,0.0376526276155194,1.26053610509998,0.615296043754378,2020-08-03,22.011,1.63,0,0,0.0376455407925545,1.25265748819437,0.613410826805125
2020-08-05,0.915869089866276,3.59127192754977,0.86902101028163,2020-08-04,28.708,1.65,0,0,0.911700442487344,3.52828924846722,0.865266757186998
2020-08-06,-0.81520291270756,-2.21744665184397,0.187906613958261,2020-08-05,27.427,1.61,0,0,-0.818543861046052,-2.24240159840577,0.187730290328375
2020-08-07,0.198760878129143,-0.629867290973047,-0.341490171098953,2020-08-06,41.635,1.64,0,0,0.198563610047025,-0.631859324176683,-0.342074579628176
2020-08-10,-0.444984541701665,1.71928914853188,0.149137135146657,2020-08-09,37.442,1.48,1,0,-0.445977544815301,1.70467662257571,0.149026036167434
2020-08-11,1.52222302003301,3.32928576235981,0.00177279818465305,2020-08-10,40.645,1.46,0,0,1.51075345387485,3.27506520141454,0.00177278247077029
2020-08-12,1.67975104321381,-0.902747998295605,1.23207289616904,2020-08-11,19.391,1.42,0,0,1.66579924559419,-0.906847458551623,1.22454465063573
2020-08-13,-0.888602928390064,-0.616272472268264,-0.0385261978144987,2020-08-12,77.272,1.47,0,0,-0.892574549679389,-0.618179269148021,-0.0385336210607513
2020-08-14,-1.59838582331784,-0.472478657276409,-0.248764934655421,2020-08-13,40.063,1.33,0,0,-1.61129778298568,-0.473598365999652,-0.249074868730555
2020-08-17,0.374438342486275,-2.31547656851354,0.43554618897085,2020-08-16,33.716,1.08,1,0,0.373739067151047,-2.34270485817045,0.434600431702633
2020-08-18,-0.621735886595374,-2.15655232970075,0.253549695740373,2020-08-17,29.814,1.03,0,0,-0.62367671288299,-2.18014573896686,0.253228800803616
2020-08-19,0.141212641212635,-2.53022146306277,-0.240699073831824,2020-08-18,33.774,1.01,0,0,0.141113029927229,-2.56278197566948,-0.240989219731718
2020-08-20,-1.39050033022151,1.85673377639492,-0.407378267331068,2020-08-19,38.316,0.97,0,0,-1.40025834851558,1.83970691422995,-0.408210313079044
2020-08-21,-0.193686192165674,0.286629164432358,0.237000105333384,2020-08-20,36.394,0.97,0,0,-0.193874006423561,0.286219166305468,0.236719703032188
2020-08-24,1.74474490813791,0.86243387740208,1.09813125032839,2020-08-23,30.222,0.97,1,0,1.72969899063883,0.858736161464518,1.0921455696663
2020-08-25,-0.210342430346363,-1.01274616417983,0.285842976924672,2020-08-24,38.083,0.99,0,0,-0.210563960739174,-1.01790932755122,0.285435222727064
2020-08-26,1.146817670281,1.16728516703637,0.887906165247281,2020-08-25,26.728,0.98,0,0,1.14029156406856,1.16052495021234,0.883987457670671
2020-08-27,-0.674637514790818,0.283260014715967,-0.14040374638288,2020-08-26,40.703,0.97,0,0,-0.676923480796497,0.282859589521039,-0.140502404800425
2020-08-28,-0.997492932202488,1.84606003988995,0.55383138149209,2020-08-27,35.055,0.98,0,0,-1.00250122569999,1.82922719884188,0.552303374621374
2020-08-31,-1.36494252873562,-0.70447233188676,-0.269422276788766,2020-08-30,32.085,1.02,1,0,-1.37434351263937,-0.706965454022273,-0.269785871822433
2020-09-01,0.54989075018208,-1.14732736691399,0.625790787538893,2020-08-31,32.202,1.06,0,0,0.548384370767291,-1.15395994776231,0.623840847790658
2020-09-02,1.63883959291586,-0.545322900112856,0.941344389315565,2020-09-01,33.191,1.1,0,0,1.6255555563948,-0.546815213195752,0.936941353273201
2020-09-03,-2.07921321289218,2.03062236516804,-2.51489748510251,2020-09-02,49.962,1.15,0,0,-2.10113322572973,2.01028015057469,-2.54706143775922
2020-09-04,-1.69759825327512,-1.28351813862834,-1.04986876640421,2020-09-03,40.529,1.19,0,0,-1.71217263081685,-1.29182640129296,-1.05541876786903
2020-09-07,1.27158642900772,0.0159259904032317,0.253036437246972,2020-09-06,55.319,1.32,1,0,1.26356965736579,0.0159247223520114,0.252716839073784
2020-09-08,-1.16058047300509,-0.0740119707975907,-2.03310762589428,2020-09-07,49.205,1.35,0,0,-1.16736777400982,-0.0740393731782295,-2.05405973132037
2020-09-09,2.08213909280867,1.95117775310463,1.44276043424957,2020-09-08,63.471,1.38,0,0,2.0607588451615,1.93238632275844,1.43245168133158
2020-09-10,-0.280771669232851,-1.29533859710883,-0.956334401765527,2020-09-09,75.292,1.38,0,0,-0.281166572241124,-1.30380126710437,-0.960936644597049
2020-09-11,0.274296094459581,-0.739436991383868,0.0866535802076165,2020-09-10,54.213,1.36,0,0,0.273920589229782,-0.742184378548181,0.086616057667645
