"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 24, 2020","577.24","571.14","577.24","570.88","-","1.10%"
"Aug 21, 2020","570.97","570.56","571.55","568.63","-","0.24%"
"Aug 20, 2020","569.62","570.82","570.89","565.74","-","-0.41%"
"Aug 19, 2020","571.95","573.65","574.54","570.57","-","-0.24%"
"Aug 18, 2020","573.33","571.92","574.83","571.04","-","0.25%"
"Aug 17, 2020","571.88","569.38","572.31","569.12","-","0.44%"
"Aug 14, 2020","569.40","570.60","570.93","568.21","-","-0.25%"
"Aug 13, 2020","570.82","571.30","572.29","569.36","-","-0.04%"
"Aug 12, 2020","571.04","563.89","571.62","563.02","-","1.23%"
"Aug 11, 2020","564.09","563.99","569.14","563.13","-","0.00%"
"Aug 10, 2020","564.08","563.12","564.93","561.22","-","0.15%"
"Aug 07, 2020","563.24","565.33","565.45","560.58","-","-0.34%"
"Aug 06, 2020","565.17","563.99","565.53","561.57","-","0.19%"
"Aug 05, 2020","564.11","559.81","564.52","559.46","-","0.87%"
"Aug 04, 2020","559.25","556.50","559.82","556.42","-","0.62%"
"Aug 03, 2020","555.83","551.67","556.97","551.09","-","0.71%"
"Jul 31, 2020","551.89","552.65","553.38","546.29","-","0.00%"
"Jul 30, 2020","551.89","555.78","556.14","546.41","-","-0.64%"
"Jul 29, 2020","555.47","550.77","556.41","550.20","-","0.81%"
"Jul 28, 2020","551.03","552.90","554.39","550.73","-","-0.34%"
"Jul 27, 2020","552.91","547.69","552.91","547.60","-","0.91%"
"Jul 24, 2020","547.90","552.29","552.70","545.62","-","-0.83%"
"Jul 23, 2020","552.47","556.37","557.73","550.93","-","-0.74%"
"Jul 22, 2020","556.59","556.12","556.82","553.89","-","0.14%"
"Jul 21, 2020","555.81","552.95","558.53","552.95","-","0.57%"
"Jul 20, 2020","552.64","548.40","553.31","547.24","-","0.84%"
"Jul 17, 2020","548.05","545.98","549.16","545.67","-","0.30%"
"Jul 16, 2020","546.40","549.68","549.68","544.31","-","-0.62%"
"Jul 15, 2020","549.79","544.09","551.36","544.07","-","1.16%"
"Jul 14, 2020","543.47","539.97","543.90","535.17","-","0.52%"
"Jul 13, 2020","540.68","541.94","549.59","539.63","-","-0.20%"
"Jul 10, 2020","541.77","538.32","541.77","535.90","-","0.61%"
"Jul 09, 2020","538.49","540.67","543.01","534.24","-","-0.35%"
"Jul 08, 2020","540.37","536.84","540.80","536.25","-","0.58%"
"Jul 07, 2020","537.26","542.02","542.61","536.78","-","-0.91%"
"Jul 06, 2020","542.19","532.61","542.51","532.61","-","1.82%"
"Jul 03, 2020","532.50","532.51","533.57","532.06","-","0.07%"
"Jul 02, 2020","532.14","527.44","536.55","527.30","-","0.92%"
"Jul 01, 2020","527.28","525.21","528.56","523.65","-","0.45%"
"Jun 30, 2020","524.91","520.17","526.27","519.07","-","1.04%"
"Jun 29, 2020","519.53","515.68","519.64","513.46","-","0.72%"
"Jun 26, 2020","515.81","524.22","525.94","515.72","-","-1.52%"
"Jun 25, 2020","523.75","520.46","524.09","516.67","-","0.45%"
"Jun 24, 2020","521.38","533.06","533.66","519.24","-","-2.24%"
"Jun 23, 2020","533.33","529.33","535.58","527.82","-","0.90%"
"Jun 22, 2020","528.59","526.40","529.13","524.57","-","0.34%"
"Jun 19, 2020","526.81","527.69","532.84","525.24","-","-0.19%"
"Jun 18, 2020","527.81","528.29","528.92","525.18","-","-0.08%"
"Jun 17, 2020","528.25","528.44","531.18","527.43","-","0.01%"
"Jun 16, 2020","528.20","517.89","532.44","517.89","-","2.22%"
"Jun 15, 2020","516.71","516.25","518.76","504.88","-","0.03%"
"Jun 12, 2020","516.57","513.35","523.38","510.30","-","0.33%"
"Jun 11, 2020","514.89","539.63","539.82","513.74","-","-4.61%"
"Jun 10, 2020","539.76","540.75","543.90","538.58","-","-0.27%"
"Jun 09, 2020","541.23","544.25","544.84","539.11","-","-0.47%"
"Jun 08, 2020","543.77","539.52","544.20","538.53","-","0.88%"
"Jun 05, 2020","539.00","527.72","540.85","527.39","-","2.08%"
"Jun 04, 2020","528.00","529.06","530.10","525.62","-","-0.15%"
"Jun 03, 2020","528.80","520.34","529.69","520.34","-","1.68%"
"Jun 02, 2020","520.06","514.35","520.06","514.32","-","1.14%"
"Jun 01, 2020","514.18","509.68","514.80","509.62","-","0.92%"
"May 29, 2020","509.47","509.12","509.91","504.59","-","0.04%"
"May 28, 2020","509.25","507.71","513.51","507.23","-","0.45%"
"May 27, 2020","506.98","502.21","507.34","499.43","-","0.96%"
"May 26, 2020","502.18","494.71","505.10","494.69","-","1.57%"
"May 25, 2020","494.41","492.38","494.46","491.98","-","0.50%"
"May 22, 2020","491.94","494.12","494.21","489.31","-","-0.41%"
"May 21, 2020","493.95","497.75","498.09","492.61","-","-0.78%"
"May 20, 2020","497.81","490.71","498.99","490.47","-","1.39%"
"May 19, 2020","490.98","492.52","495.45","490.73","-","-0.16%"
"May 18, 2020","491.79","478.45","493.55","478.26","-","2.81%"
"May 15, 2020","478.35","476.96","478.37","473.75","-","0.38%"
"May 14, 2020","476.54","476.43","476.67","466.15","-","-0.05%"
"May 13, 2020","476.76","483.45","484.15","473.70","-","-1.54%"
"May 12, 2020","484.24","490.02","492.30","483.75","-","-1.23%"
"May 11, 2020","490.25","490.05","491.49","486.96","-","0.00%"
"May 08, 2020","490.24","482.80","490.24","482.80","-","1.75%"
"May 07, 2020","481.80","477.54","484.46","477.33","-","0.79%"
"May 06, 2020","478.02","480.11","482.81","477.76","-","-0.42%"
"May 05, 2020","480.04","475.48","483.21","475.48","-","1.00%"
"May 04, 2020","475.28","477.65","477.65","470.68","-","-0.69%"
"May 01, 2020","478.56","488.43","488.51","477.29","-","-2.17%"
"Apr 30, 2020","489.17","493.14","494.84","486.99","-","-0.70%"
"Apr 29, 2020","492.60","481.80","494.41","481.80","-","2.29%"
"Apr 28, 2020","481.58","480.85","488.18","480.36","-","0.13%"
"Apr 27, 2020","480.94","472.97","481.83","472.91","-","1.76%"
"Apr 24, 2020","472.62","469.94","473.26","467.87","-","0.43%"
"Apr 23, 2020","470.61","469.15","476.07","469.05","-","0.32%"
"Apr 22, 2020","469.13","460.58","470.43","459.81","-","1.78%"
"Apr 21, 2020","460.91","474.57","474.57","459.71","-","-3.01%"
"Apr 20, 2020","475.21","479.89","479.95","474.08","-","-1.05%"
"Apr 17, 2020","480.27","468.51","480.55","468.51","-","2.61%"
"Apr 16, 2020","468.06","466.82","469.35","464.31","-","0.14%"
"Apr 15, 2020","467.40","477.85","478.15","464.97","-","-2.16%"
"Apr 14, 2020","477.70","466.81","478.53","466.65","-","2.43%"
"Apr 13, 2020","466.36","469.61","469.75","462.00","-","-0.75%"
"Apr 10, 2020","469.87","469.26","470.12","468.95","-","0.06%"
"Apr 09, 2020","469.57","462.38","472.72","462.22","-","1.58%"
"Apr 08, 2020","462.28","453.39","463.34","451.44","-","2.03%"
"Apr 07, 2020","453.09","449.18","464.14","449.18","-","0.97%"
"Apr 06, 2020","448.72","425.09","449.97","425.03","-","5.49%"
"Apr 03, 2020","425.35","431.24","431.69","422.42","-","-1.37%"
"Apr 02, 2020","431.28","425.92","433.02","422.96","-","1.24%"
"Apr 01, 2020","426.00","442.82","443.19","423.65","-","-3.70%"
"Mar 31, 2020","442.35","445.14","448.55","441.14","-","-0.60%"
"Mar 30, 2020","445.04","436.98","445.68","433.93","-","1.93%"
"Mar 27, 2020","436.60","447.53","450.08","433.14","-","-2.39%"
"Mar 26, 2020","447.31","428.09","448.33","426.62","-","4.62%"
"Mar 25, 2020","427.57","416.73","438.16","416.73","-","2.71%"
