"Date","Price","Open","High","Low","Vol.","Change %"
"May 04, 2020","9.01","9.51","9.51","8.85","252.04K","-6.24%"
"Apr 30, 2020","9.61","9.95","10.38","9.53","352.82K","-2.63%"
"Apr 29, 2020","9.87","8.72","9.95","8.72","461.49K","13.84%"
"Apr 28, 2020","8.67","8.67","8.95","8.55","312.91K","1.64%"
"Apr 27, 2020","8.53","8.38","9.03","8.34","429.73K","4.15%"
"Apr 24, 2020","8.19","8.62","8.62","8.16","263.14K","-4.77%"
"Apr 23, 2020","8.60","8.61","8.65","8.40","173.43K","1.78%"
"Apr 22, 2020","8.45","8.58","8.68","8.36","109.42K","-1.63%"
"Apr 21, 2020","8.59","8.85","8.85","8.22","145.42K","-0.12%"
"Apr 20, 2020","8.60","8.93","8.93","8.51","143.76K","-2.05%"
"Apr 17, 2020","8.78","8.99","9.00","8.59","180.21K","4.77%"
"Apr 16, 2020","8.38","8.50","8.85","8.23","171.61K","-0.12%"
"Apr 15, 2020","8.39","9.05","9.09","8.34","254.30K","-7.40%"
"Apr 14, 2020","9.06","10.23","10.52","9.03","334.64K","-9.76%"
"Apr 09, 2020","10.04","9.99","10.53","9.83","346.57K","6.36%"
"Apr 08, 2020","9.44","8.76","9.44","8.43","318.51K","9.51%"
"Apr 07, 2020","8.62","7.86","9.09","7.86","673.88K","13.72%"
"Apr 06, 2020","7.58","7.96","7.96","7.18","465.60K","3.27%"
"Apr 03, 2020","7.34","8.04","8.04","7.33","184.94K","-6.26%"
"Apr 02, 2020","7.83","7.96","8.15","7.77","149.41K","-1.39%"
"Apr 01, 2020","7.94","8.05","8.29","7.83","142.93K","-5.14%"
"Mar 31, 2020","8.37","8.71","8.81","8.08","284.84K","-1.88%"
"Mar 30, 2020","8.53","9.09","9.09","8.53","172.32K","-6.67%"
"Mar 27, 2020","9.14","9.41","9.41","8.72","248.01K","-3.18%"
"Mar 26, 2020","9.44","9.57","9.63","9.08","182.72K","-1.46%"
"Mar 25, 2020","9.58","10.42","10.66","9.29","238.83K","-3.52%"
"Mar 24, 2020","9.93","9.47","9.93","9.13","273.76K","11.45%"
"Mar 23, 2020","8.91","9.00","9.45","8.60","298.65K","-7.09%"
"Mar 20, 2020","9.59","9.19","10.00","9.18","395.66K","8.12%"
"Mar 19, 2020","8.87","8.91","9.00","8.01","373.12K","5.60%"
"Mar 18, 2020","8.40","8.87","9.00","8.15","453.39K","-6.87%"
"Mar 17, 2020","9.02","9.95","10.15","8.38","589.05K","-7.30%"
"Mar 16, 2020","9.73","12.51","12.51","9.35","657.79K","-22.72%"
"Mar 13, 2020","12.59","13.74","13.95","12.42","367.38K","-6.11%"
"Mar 12, 2020","13.41","15.11","15.23","13.41","364.03K","-17.48%"
"Mar 11, 2020","16.25","16.35","16.92","15.96","383.98K","0.93%"
"Mar 10, 2020","16.10","17.01","17.37","15.95","255.43K","-2.84%"
"Mar 09, 2020","16.57","17.02","17.08","16.24","344.84K","-7.17%"
"Mar 06, 2020","17.85","18.19","18.22","17.29","196.84K","-1.33%"
"Mar 05, 2020","18.09","19.25","19.31","18.00","197.02K","-5.73%"
"Mar 04, 2020","19.19","19.33","19.44","18.67","195.90K","0.16%"
"Mar 03, 2020","19.16","19.52","19.61","19.14","188.06K","-0.47%"
"Mar 02, 2020","19.25","19.42","19.55","19.12","149.54K","1.96%"
"Feb 28, 2020","18.88","19.17","19.23","18.75","215.53K","-3.82%"
"Feb 27, 2020","19.63","20.08","20.16","19.44","147.18K","-3.16%"
"Feb 26, 2020","20.27","20.46","20.61","20.07","136.07K","-0.93%"
"Feb 25, 2020","20.46","20.84","21.01","20.46","103.29K","-1.49%"
"Feb 24, 2020","20.77","21.47","21.47","20.71","158.14K","-4.42%"
"Feb 21, 2020","21.73","22.24","22.24","21.60","63.75K","-1.63%"
"Feb 20, 2020","22.09","22.04","22.26","21.90","32.40K","0.59%"
"Feb 19, 2020","21.96","22.26","22.32","21.94","36.42K","-1.35%"
"Feb 18, 2020","22.26","22.36","22.36","22.00","41.47K","0.13%"
"Feb 17, 2020","22.23","22.34","22.34","22.13","46.56K","-0.13%"
"Feb 14, 2020","22.26","21.98","22.30","21.96","50.40K","1.46%"
"Feb 13, 2020","21.94","21.79","21.94","21.66","53.63K","1.06%"
"Feb 12, 2020","21.71","21.79","21.98","21.66","84.84K","0.00%"
"Feb 11, 2020","21.71","21.03","21.77","21.03","139.98K","3.78%"
"Feb 10, 2020","20.92","21.01","21.11","20.65","74.75K","0.38%"
"Feb 07, 2020","20.84","21.60","21.60","20.79","146.72K","-2.84%"
"Feb 06, 2020","21.45","21.79","21.94","21.37","185.47K","0.37%"
"Feb 05, 2020","21.37","21.60","22.21","21.37","233.42K","0.09%"
"Feb 04, 2020","21.35","21.41","21.60","21.18","76.57K","0.71%"
"Feb 03, 2020","21.20","21.60","21.60","21.16","62.24K","-0.80%"
"Jan 31, 2020","21.37","21.69","21.69","21.35","56.96K","-1.25%"
"Jan 30, 2020","21.64","21.58","21.69","21.47","75.70K","0.00%"
"Jan 29, 2020","21.64","21.45","21.77","21.45","67.95K","0.00%"
"Jan 28, 2020","21.64","22.26","22.30","21.39","167.49K","-3.13%"
"Jan 27, 2020","22.34","22.64","22.68","22.34","34.67K","-1.85%"
"Jan 24, 2020","22.76","22.55","22.79","22.43","59.76K","1.88%"
"Jan 23, 2020","22.34","22.41","22.62","22.30","104.09K","-0.27%"
"Jan 22, 2020","22.40","22.11","22.45","22.11","97.32K","0.36%"
"Jan 21, 2020","22.32","22.13","22.36","21.96","53.11K","0.59%"
"Jan 20, 2020","22.19","22.28","22.36","21.94","94.12K","-0.85%"
"Jan 17, 2020","22.38","22.83","22.85","22.24","270.04K","-3.12%"
"Jan 16, 2020","23.10","22.93","23.12","22.87","100.14K","0.74%"
"Jan 15, 2020","22.93","23.23","23.23","22.91","49.53K","-0.82%"
"Jan 14, 2020","23.12","22.89","23.19","22.83","68.39K","1.27%"
"Jan 13, 2020","22.83","22.83","23.00","22.83","57.49K","0.00%"
"Jan 10, 2020","22.83","23.12","23.12","22.83","53.65K","-1.08%"
"Jan 09, 2020","23.08","23.00","23.10","22.77","145.75K","0.35%"
"Jan 08, 2020","23.00","23.40","23.40","22.98","93.68K","-2.25%"
"Jan 07, 2020","23.53","23.55","23.74","23.53","52.54K","-0.42%"
"Jan 06, 2020","23.63","23.78","23.89","23.46","57.72K","-0.92%"
"Jan 03, 2020","23.85","24.03","24.03","23.68","50.69K","0.04%"
"Jan 02, 2020","23.84","23.61","23.93","23.61","34.26K","0.68%"
