"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 30, 2020","606.02","609.21","615.11","606.02","143.73M","-0.92%"
"Nov 27, 2020","611.67","608.40","613.59","608.08","172.51M","0.70%"
"Nov 26, 2020","607.39","608.28","610.13","607.10","69.41M","0.16%"
"Nov 25, 2020","606.39","607.49","608.09","603.55","134.20M","-0.18%"
"Nov 24, 2020","607.46","607.47","608.26","604.47","155.56M","1.01%"
"Nov 23, 2020","601.37","605.65","607.30","601.37","111.28M","-0.04%"
"Nov 20, 2020","601.62","595.69","601.66","595.12","86.85M","0.94%"
"Nov 19, 2020","596.01","596.00","597.95","593.97","100.73M","-0.81%"
"Nov 18, 2020","600.88","598.36","603.77","597.61","101.39M","-0.01%"
"Nov 17, 2020","600.94","599.57","601.69","596.80","110.99M","-0.12%"
"Nov 16, 2020","601.67","602.06","604.19","597.60","153.53M","0.80%"
"Nov 13, 2020","596.87","597.67","601.92","596.87","125.12M","-0.53%"
"Nov 12, 2020","600.05","595.32","603.44","594.83","165.25M","0.14%"
"Nov 11, 2020","599.21","591.30","600.43","589.05","141.14M","1.24%"
"Nov 10, 2020","591.87","590.37","594.82","588.95","223.62M","-0.35%"
"Nov 09, 2020","593.93","581.11","599.20","580.09","250.15M","3.67%"
"Nov 06, 2020","572.90","569.45","574.64","565.64","98.41M","0.23%"
"Nov 05, 2020","571.60","570.70","573.75","569.52","133.73M","1.12%"
"Nov 04, 2020","565.26","548.48","565.66","547.60","134.79M","1.94%"
"Nov 03, 2020","554.48","547.05","555.57","546.70","119.70M","1.94%"
"Nov 02, 2020","543.91","535.41","545.27","533.39","110.28M","1.88%"
"Oct 30, 2020","533.88","529.22","536.21","529.11","121.14M","-0.10%"
"Oct 29, 2020","534.43","534.62","538.23","527.86","121.37M","0.06%"
"Oct 28, 2020","534.09","539.69","541.13","529.17","155.45M","-2.12%"
"Oct 27, 2020","545.65","547.97","547.97","542.07","111.43M","-0.05%"
"Oct 26, 2020","545.95","545.97","551.90","545.60","90.73M","-1.51%"
"Oct 23, 2020","554.34","552.53","558.33","551.39","88.98M","0.03%"
"Oct 22, 2020","554.20","554.94","557.17","549.66","87.38M","-0.57%"
"Oct 21, 2020","557.40","566.31","566.40","556.44","88.51M","-1.17%"
"Oct 20, 2020","564.00","565.65","566.73","562.37","96.80M","-0.23%"
"Oct 19, 2020","565.28","572.06","574.24","563.91","48.57M","-0.51%"
"Oct 16, 2020","568.18","564.40","570.83","562.84","104.11M","1.38%"
"Oct 15, 2020","560.47","564.33","564.97","557.76","106.15M","-2.01%"
"Oct 14, 2020","571.98","572.23","574.35","569.85","92.91M","-0.09%"
"Oct 13, 2020","572.47","572.62","575.52","569.24","100.53M","0.03%"
"Oct 12, 2020","572.31","568.82","573.84","568.78","131.98M","0.91%"
"Oct 09, 2020","567.17","561.17","567.79","560.98","111.77M","1.29%"
"Oct 08, 2020","559.94","557.83","561.61","554.82","97.98M","0.96%"
"Oct 07, 2020","554.60","554.24","556.19","551.72","92.31M","-0.14%"
"Oct 06, 2020","555.38","559.77","559.81","553.63","107.46M","-0.46%"
"Oct 05, 2020","557.92","557.61","559.65","555.44","90.25M","0.87%"
"Oct 02, 2020","553.12","545.32","553.12","542.82","103.39M","0.47%"
"Oct 01, 2020","550.54","551.17","553.44","547.83","106.66M","0.52%"
"Sep 30, 2020","547.70","546.51","551.88","545.68","99.74M","-0.22%"
"Sep 29, 2020","548.92","552.00","552.09","548.37","78.21M","-0.50%"
"Sep 28, 2020","551.67","547.91","553.19","545.28","100.54M","1.99%"
"Sep 25, 2020","540.91","542.87","544.41","535.12","85.10M","-0.04%"
"Sep 24, 2020","541.11","537.14","544.41","536.86","97.04M","-0.84%"
"Sep 23, 2020","545.68","546.55","550.72","544.72","88.11M","0.91%"
"Sep 22, 2020","540.78","538.85","545.89","538.20","97.43M","0.89%"
"Sep 21, 2020","536.01","546.00","546.37","533.22","137.75M","-2.69%"
"Sep 18, 2020","550.85","553.50","555.54","550.14","181.50M","-0.30%"
"Sep 17, 2020","552.48","550.17","553.99","548.27","91.44M","-1.07%"
"Sep 16, 2020","558.43","556.25","559.99","556.03","81.90M","0.45%"
"Sep 15, 2020","555.95","553.28","557.60","551.43","74.71M","0.64%"
"Sep 14, 2020","552.44","556.25","557.64","551.78","59.98M","0.08%"
"Sep 11, 2020","552.01","550.06","554.68","548.76","72.44M","0.27%"
"Sep 10, 2020","550.50","553.04","553.88","548.41","77.43M","-0.28%"
"Sep 09, 2020","552.05","541.88","553.13","541.74","91.64M","2.08%"
"Sep 08, 2020","540.79","547.38","548.48","534.65","90.75M","-1.16%"
"Sep 07, 2020","547.14","541.17","547.86","541.15","59.13M","1.27%"
"Sep 04, 2020","540.27","545.49","552.34","535.21","107.82M","-1.70%"
"Sep 03, 2020","549.60","565.45","568.08","546.80","98.21M","-2.08%"
"Sep 02, 2020","561.27","555.34","565.57","554.71","83.61M","1.64%"
"Sep 01, 2020","552.22","552.78","556.47","547.43","83.60M","0.55%"
"Aug 31, 2020","549.20","559.83","561.92","548.70","79.69M","-1.36%"
"Aug 28, 2020","556.80","563.65","563.65","555.39","74.43M","-1.00%"
"Aug 27, 2020","562.41","567.75","568.21","562.41","69.85M","-0.67%"
"Aug 26, 2020","566.23","559.73","566.26","558.28","65.35M","1.15%"
